,posture,x,y,speed,traitement,breed,temperature,time,200002,200004,200011,200013,200014,204926,204927,204938,204945,204946,num_nb,degree,close,bet,pr,204946==False AND bet>=0.06,204938==True AND bet>=0.06,200011==True AND 204946==False,204946==False AND pr>=0.11,200002==False AND bet>=0.06,204946==False AND num_nb: [3.0:4.0[,204946==False AND degree: [0.33:0.44[,204938==False AND num_nb: [3.0:4.0[,204938==False AND degree: [0.33:0.44[,204938==False AND 204946==False,200014==False AND y>=132.23,pr: [0.07:0.08[ AND y>=132.23,pr: [0.07:0.08[ AND speed: [0.80:1.92[,bet: [0.01:0.02[ AND y>=132.23,pr: [0.07:0.08[ AND temperature<28.50,200004==False AND temperature: [29.0:29.50[	,speed>=19.89,speed>=19.89 AND traitement==1.0,breed==0.0 AND speed>=19.89,200002==False AND speed>=19.89,speed: [4.28:19.89[,speed: [4.28:19.89[ AND traitement==1.0	,breed==0.0 AND speed: [4.28:19.89[	,200002==False AND speed: [4.28:19.89[	,204927==True
3957,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 19:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3958,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 19:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3959,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 20:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3960,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 20:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3961,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 21:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3962,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 21:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3963,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 22:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3964,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 22:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3965,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 23:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3966,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-14 23:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3967,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 00:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3968,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 00:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3969,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 01:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3970,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 01:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3971,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 02:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3972,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 02:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3973,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 03:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3974,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 03:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3975,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 04:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3976,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 04:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3977,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 05:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3978,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 05:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3979,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 06:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3980,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 06:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3981,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 07:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3982,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 07:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3983,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 08:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3984,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 08:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3985,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 09:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3986,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 09:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3987,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 10:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3988,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 10:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3989,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 11:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3990,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 11:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3991,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 12:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3992,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 12:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3993,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 13:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3994,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 13:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3995,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 14:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3996,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 14:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3997,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 15:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3998,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 15:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3999,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 16:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4000,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 16:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4001,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 17:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4002,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 17:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4003,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 18:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4004,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 18:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4005,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 19:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4006,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 19:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4007,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 20:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4008,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 20:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4009,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 21:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4010,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 21:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4011,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 22:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4012,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 22:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4013,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 23:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4014,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-15 23:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4015,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-16 00:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4016,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-16 00:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4017,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-16 01:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4018,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-16 01:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4019,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-16 02:00:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4020,2.0,119.47015960571501,36.906062476763,0.410555038197965,1.0,0.0,28.5,2020-09-16 02:30:00,False,False,False,True,True,True,False,False,False,False,3.0,0.3333333333333333,0.6,0.009259259259259259,0.07441871474935327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
